gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
ENSG00000211955,False,IGHV3-33,NCBITaxon:9606,gene,396.0,True,169.0,0.0024480106822284313,0.01768655741900088,5.288513173478403
ENSG00000211959,False,IGHV4-39,NCBITaxon:9606,gene,431.0,True,148.0,0.0026643752627284194,0.06138518483374924,5.734631589172999
ENSG00000270816,False,LINC00221,NCBITaxon:9606,gene,246.0,True,2144.0,0.0015207339086570559,0.0021242552342530066,1.2050929460922633
ENSG00000211964,False,IGHV3-48,NCBITaxon:9606,gene,208.0,True,340.0,0.0012858237926856408,0.009604993407955592,3.216943212818898
ENSG00000280411,False,IGHV1-69D,NCBITaxon:9606,gene,259.0,True,608.0,0.0016010978956999085,0.004009478778490837,2.1545890098783578
ENSG00000140287,False,HDC,NCBITaxon:9606,gene,296.0,True,81.0,0.0018298261665141812,0.023240533196433696,8.908165468026581
ENSG00000138587,False,MNS1,NCBITaxon:9606,gene,233.0,True,1804.0,0.0014403699216142035,0.0021183113184613522,1.2723725849101453
ENSG00000259289,False,LINC02206,NCBITaxon:9606,gene,168.0,True,1217.0,0.0010385499863999406,0.0017669400518183092,1.4981722371637483
ENSG00000197253,False,TPSB2,NCBITaxon:9606,gene,311.0,True,102.0,0.0019225538438713188,0.03944290156435378,7.677445847147225
ENSG00000172236,False,TPSAB1,NCBITaxon:9606,gene,366.0,True,124.0,0.0022625553275141563,0.05524855439593807,6.837322468569646
ENSG00000183971,False,NPW,NCBITaxon:9606,gene,212.0,True,833.0,0.001310551173314211,0.0027183111289433193,1.803380799577527
ENSG00000260176,False,CTD-3126B10.4,NCBITaxon:9606,gene,330.0,True,1236.0,0.0020400089018570264,0.003568966927309617,1.4862183360565295
ENSG00000254852,False,NPIPA2,NCBITaxon:9606,gene,172.0,True,947.0,0.0010632773670285107,0.002026527180460746,1.6762302619843714
ENSG00000103316,False,CRYM,NCBITaxon:9606,gene,376.0,True,1383.0,0.0023243737790855814,0.003901547544611976,1.4156429131700818
ENSG00000087245,False,MMP2,NCBITaxon:9606,gene,102.0,True,2145.0,0.0006305482060285354,0.0008403385451740211,1.2050031429575345
ENSG00000070915,False,SLC12A3,NCBITaxon:9606,gene,378.0,True,1684.0,0.0023367374693998664,0.0036171232805806497,1.305124726865038
ENSG00000257017,False,HP,NCBITaxon:9606,gene,3509.0,True,1716.0,0.021692094656413047,0.03422836149088727,1.2949779500473286
ENSG00000272636,False,DOC2B,NCBITaxon:9606,gene,198.0,True,1521.0,0.0012240053411142157,0.0019025218804204834,1.3564785659543548
ENSG00000129195,False,PIMREG,NCBITaxon:9606,gene,220.0,True,1189.0,0.001360005934571351,0.002371993587497723,1.513428913156186
ENSG00000236320,False,SLFN14,NCBITaxon:9606,gene,543.0,True,1161.0,0.00335674192032838,0.006201525003475804,1.5316221282188658
ENSG00000275385,False,CCL18,NCBITaxon:9606,gene,91.0,True,1394.0,0.0005625479092999678,0.0008713290934283711,1.4088825274296197
ENSG00000198336,False,MYL4,NCBITaxon:9606,gene,531.0,True,370.0,0.0032825597784426697,0.011864622693432069,2.999339424068655
ENSG00000233101,False,HOXB-AS3,NCBITaxon:9606,gene,81.0,True,2273.0,0.0005007294577285428,0.0006488470225819499,1.1856634173232867
ENSG00000120075,False,HOXB5,NCBITaxon:9606,gene,60.0,True,1704.0,0.00037091070942855026,0.0005191406276925772,1.2992936840440823
ENSG00000259120,False,SMIM6,NCBITaxon:9606,gene,452.0,True,2248.0,0.002794194011028412,0.003973325323510388,1.1885907937227704
ENSG00000198795,False,ZNF521,NCBITaxon:9606,gene,419.0,True,1198.0,0.0025901931208427093,0.004660612804426005,1.509273126772479
ENSG00000046604,False,DSG2,NCBITaxon:9606,gene,262.0,True,2221.0,0.001619643431171336,0.0022475822865614162,1.1932417559135653
ENSG00000283458,False,RP11-1I2.1,NCBITaxon:9606,gene,488.0,True,93.0,0.003016740436685542,0.030207945146089595,8.340483544164494
ENSG00000081138,False,CDH7,NCBITaxon:9606,gene,40.0,True,2318.0,0.00024727380628570015,0.0003090330239161525,1.1783359506427056
ENSG00000101200,False,AVP,NCBITaxon:9606,gene,912.0,True,99.0,0.005637842783313964,0.055048795382019546,7.938705274359454
ENSG00000101333,False,PLCB4,NCBITaxon:9606,gene,288.0,True,2380.0,0.001780371405257041,0.0024324923068642645,1.1690523893827682
ENSG00000087495,False,PHACTR3,NCBITaxon:9606,gene,211.0,True,2598.0,0.0013043693281570682,0.0017106803043449952,1.1405679256504062
ENSG00000267666,False,AC004156.3,NCBITaxon:9606,gene,375.0,True,752.0,0.0023181919339284388,0.006120872375170915,1.9317806866131908
ENSG00000099864,False,PALM,NCBITaxon:9606,gene,224.0,True,1419.0,0.0013847333151999208,0.002235924282669064,1.3998303224317763
ENSG00000129951,False,PLPPR3,NCBITaxon:9606,gene,82.0,True,1575.0,0.0005069113028856854,0.0007415690440531112,1.337721212412247
ENSG00000095932,False,SMIM24,NCBITaxon:9606,gene,1004.0,True,318.0,0.006206572537771074,0.02569047681591042,3.3594116650190977
ENSG00000105251,False,SHD,NCBITaxon:9606,gene,742.0,True,788.0,0.004586929106599738,0.010587071818666267,1.8872417910563415
ENSG00000127533,False,F2RL3,NCBITaxon:9606,gene,653.0,True,1020.0,0.004036744887614055,0.007964516023988176,1.6226668508538384
ENSG00000226510,False,UPK1A-AS1,NCBITaxon:9606,gene,145.0,True,2303.0,0.0008963675477856631,0.0011923000111618283,1.1804206037438916
ENSG00000011332,False,DPF1,NCBITaxon:9606,gene,142.0,True,1849.0,0.0008778220123142356,0.0012479698650139518,1.2630420320093394
ENSG00000105205,False,CLC,NCBITaxon:9606,gene,170.0,True,1588.0,0.0010509136767142256,0.0015938214837444807,1.3346579759377695
ENSG00000105507,False,CABP5,NCBITaxon:9606,gene,375.0,True,2956.0,0.0023181919339284388,0.0030422944556219825,1.106973408554542
ENSG00000105492,False,SIGLEC6,NCBITaxon:9606,gene,343.0,True,2103.0,0.0021203728888998788,0.003030808726959225,1.2116605394652327
ENSG00000211673,False,IGLV3-1,NCBITaxon:9606,gene,1408.0,True,248.0,0.008704037981256645,6.3978273444145,4.015860228067645
ENSG00000128322,False,IGLL1,NCBITaxon:9606,gene,626.0,True,79.0,0.0038698350683712074,0.0514430214773912,8.929553384133408
ENSG00000186998,False,EMID1,NCBITaxon:9606,gene,361.0,True,859.0,0.0022316461017284437,0.004674705437938668,1.7706039479160234
ENSG00000100234,False,TIMP3,NCBITaxon:9606,gene,167.0,True,1128.0,0.0010323681412427981,0.0018225898043459454,1.5550943401354016
ENSG00000100167,False,SEPTIN3,NCBITaxon:9606,gene,170.0,True,2242.0,0.0010509136767142256,0.0014207287493120087,1.1897110035551246
ENSG00000251322,False,SHANK3,NCBITaxon:9606,gene,78.0,True,2515.0,0.0004821839222571153,0.0006055920677414727,1.1514396064264885
ENSG00000229425,False,AJ006998.2,NCBITaxon:9606,gene,205.0,True,1949.0,0.0012672782572142132,0.0018096858240590975,1.2438433345451276
ENSG00000233236,False,LINC02573,NCBITaxon:9606,gene,437.0,True,651.0,0.0027014663336712742,0.006687681727046283,2.0724745296011293
ENSG00000166265,False,CYYR1,NCBITaxon:9606,gene,375.0,True,2620.0,0.0023181919339284388,0.00312884082283822,1.1384642877290838
ENSG00000157554,False,ERG,NCBITaxon:9606,gene,326.0,True,1315.0,0.002015281521228456,0.0034207020036972537,1.4429285494164925
ENSG00000275063,False,ENSG00000275063.1,NCBITaxon:9606,gene,237.0,True,212.0,0.0014650973022427734,0.01234307457168429,4.494001726293463
ENSG00000142973,False,CYP4B1,NCBITaxon:9606,gene,115.0,True,2833.0,0.0007109121930713879,0.0008835039230095676,1.1164462996834208
ENSG00000227421,False,LINC01724,NCBITaxon:9606,gene,308.0,True,2022.0,0.0019040083083998911,0.0027411309473798916,1.2276002803800241
ENSG00000228033,False,AC010967.2,NCBITaxon:9606,gene,62.0,True,2648.0,0.00038327439974283526,0.0004696762361430976,1.135967797986928
ENSG00000115290,False,GRB14,NCBITaxon:9606,gene,242.0,True,2029.0,0.001496006528028486,0.002124329830803195,1.226106692313781
ENSG00000090530,False,P3H2,NCBITaxon:9606,gene,590.0,True,2351.0,0.003647288642714077,0.005179479236295037,1.1733391099670907
ENSG00000253978,False,CTB-178M22.2,NCBITaxon:9606,gene,271.0,True,1889.0,0.0016752800375856186,0.0024514011183633796,1.2560064088001115
ENSG00000096696,False,DSP,NCBITaxon:9606,gene,1986.0,True,1205.0,0.012277144482085013,0.02279642187062934,1.5061008585100082
ENSG00000204616,False,TRIM31,NCBITaxon:9606,gene,105.0,True,1123.0,0.0006490937414999629,0.0011184995651486584,1.5556148356998778
ENSG00000211706,False,TRBV6-1,NCBITaxon:9606,gene,107.0,True,2148.0,0.0006614574318142479,0.0008835717936412904,1.2046775392498852
ENSG00000047597,False,XK,NCBITaxon:9606,gene,496.0,True,2748.0,0.003066195197942682,0.004144824015268151,1.1251111086161156
ENSG00000164825,False,DEFB1,NCBITaxon:9606,gene,249.0,True,2404.0,0.0015392794441284835,0.0020809253007078947,1.1655481288038874
ENSG00000170786,False,SDR16C5,NCBITaxon:9606,gene,217.0,True,1351.0,0.0013414603990999233,0.002205132836887272,1.4274447859726607
ENSG00000106688,False,SLC1A1,NCBITaxon:9606,gene,51.0,True,2820.0,0.0003152741030142677,0.00037699548735338934,1.117549291464689
ENSG00000165695,False,AK8,NCBITaxon:9606,gene,501.0,True,2120.0,0.0030971044237283946,0.00449700086350843,1.207982969584922
ENSG00000196565,False,HBG2,NCBITaxon:9606,gene,1085.0,True,226.0,0.0067073019954996165,0.035853208566451314,4.333248151216179
ENSG00000148671,False,ADIRF,NCBITaxon:9606,gene,233.0,True,1280.0,0.0014403699216142035,0.0024274054870907663,1.4580312947004153
ENSG00000256553,False,TRAV1-2,NCBITaxon:9606,gene,226.0,True,2255.0,0.001397097005514206,0.0019144319533932607,1.1874044414245164
ENSG00000211802,False,TRAV22,NCBITaxon:9606,gene,237.0,True,2738.0,0.0014650973022427734,0.0019080554387552668,1.125739751467729
ENSG00000211813,False,TRAV34,NCBITaxon:9606,gene,82.0,True,2857.0,0.0005069113028856854,0.0006179313766013454,1.114690421510526
ENSG00000119630,False,PGF,NCBITaxon:9606,gene,342.0,True,1275.0,0.0021141910437427365,0.0036428413584258753,1.4608371560707787
ENSG00000211956,False,IGHV4-34,NCBITaxon:9606,gene,576.0,True,109.0,0.003560742810514082,0.10198839667996429,7.321356327154646
ENSG00000213853,False,EMP2,NCBITaxon:9606,gene,144.0,True,2464.0,0.0008901857026285205,0.0011614016385627234,1.1582411536278152
ENSG00000142408,False,CACNG8,NCBITaxon:9606,gene,219.0,True,2876.0,0.0013538240894142085,0.0017352763767018292,1.1124978732868043
ENSG00000285079,False,RP11-433N2.1,NCBITaxon:9606,gene,236.0,True,1947.0,0.001458915457085631,0.0020997118992113605,1.2443393270348038
ENSG00000178965,False,ERICH3,NCBITaxon:9606,gene,318.0,True,1970.0,0.0019658267599713163,0.002864529386141026,1.2404054902146813
ENSG00000196407,False,THEM5,NCBITaxon:9606,gene,285.0,True,2235.0,0.0017618258697856136,0.0024511036493333567,1.1910405730968459
ENSG00000159450,False,TCHH,NCBITaxon:9606,gene,142.0,True,695.0,0.0008778220123142356,0.0019897958697245454,2.013827327915958
ENSG00000115008,False,IL1A,NCBITaxon:9606,gene,14327.0,True,116.0,0.08856729556638065,0.7659606730613389,7.088944318309835
ENSG00000136531,False,SCN2A,NCBITaxon:9606,gene,143.0,True,2275.0,0.000884003857471378,0.0011799582565134267,1.1854154778117434
ENSG00000134853,False,PDGFRA,NCBITaxon:9606,gene,323.0,True,2050.0,0.001996735985757029,0.002870588789009853,1.2227467503540497
ENSG00000169248,False,CXCL11,NCBITaxon:9606,gene,224.0,True,244.0,0.0013847333151999208,0.006476696276264625,4.054822386862597
ENSG00000152785,False,BMP3,NCBITaxon:9606,gene,132.0,True,1402.0,0.0008160035607428105,0.0012851658755709406,1.4046544412075606
ENSG00000122641,False,INHBA,NCBITaxon:9606,gene,219.0,True,2568.0,0.0013538240894142085,0.0017847314436825372,1.1442038640891825
ENSG00000175315,False,CST6,NCBITaxon:9606,gene,104.0,True,2557.0,0.0006429118963428204,0.0008155952669200038,1.1458327824146883
ENSG00000270550,False,IGHV3-30,NCBITaxon:9606,gene,630.0,True,94.0,0.0038945624489997773,0.07968167272897538,8.155752033739093
ENSG00000102854,False,MSLN,NCBITaxon:9606,gene,195.0,True,901.0,0.0012054598056427882,0.00236620818937519,1.7144890968911317
ENSG00000101443,False,WFDC2,NCBITaxon:9606,gene,161.0,True,1773.0,0.000995277070299943,0.08065404177958925,1.2799343000096557
ENSG00000185897,False,FFAR3,NCBITaxon:9606,gene,798.0,True,1129.0,0.004933112435399718,0.009396854511084358,1.5536132627892398
ENSG00000077935,False,SMC1B,NCBITaxon:9606,gene,206.0,True,1910.0,0.0012734601023713559,0.0018282157676286345,1.2501464658171164
ENSG00000237594,False,AP000251.3,NCBITaxon:9606,gene,93.0,True,2992.0,0.0005749115996142529,0.0006982222957118502,1.1034757598337972
ENSG00000117525,False,F3,NCBITaxon:9606,gene,3397.0,True,458.0,0.020999727998813087,0.06480878769550559,2.53053845887437
ENSG00000127074,False,RGS13,NCBITaxon:9606,gene,186.0,True,694.0,0.0011498231992285058,0.002644523981905284,2.0141447323497133
ENSG00000135750,False,KCNK1,NCBITaxon:9606,gene,143.0,True,2650.0,0.000884003857471378,0.0011305031895327197,1.1357316847355614
ENSG00000274286,False,ADRA2B,NCBITaxon:9606,gene,414.0,True,2562.0,0.0025592838950569967,0.0034923960143385595,1.1452571021338527
ENSG00000163273,False,NPPC,NCBITaxon:9606,gene,44.0,True,1767.0,0.00027200118691427015,0.00037083901725225,1.2812359986663886
ENSG00000221955,False,SLC12A8,NCBITaxon:9606,gene,234.0,True,2246.0,0.001446551766771346,0.0019884739210238233,1.1890160125624183
ENSG00000053108,False,FSTL4,NCBITaxon:9606,gene,149.0,True,2653.0,0.0009210949284142331,0.0011798913030524076,1.135133492823309
ENSG00000229314,False,ORM1,NCBITaxon:9606,gene,201.0,True,2975.0,0.0012425508765856433,0.001574836317784701,1.105163541417434
ENSG00000165474,False,GJB2,NCBITaxon:9606,gene,121.0,True,1313.0,0.000748003264014243,0.001204907745312921,1.443211061071815
ENSG00000198732,False,SMOC1,NCBITaxon:9606,gene,211.0,True,2135.0,0.0013043693281570682,0.0018095904383064081,1.2065146288606052
ENSG00000283071,False,LBHD2,NCBITaxon:9606,gene,15.0,True,2067.0,9.272767735713756e-05,0.00011744718560387507,1.2191746863232864
ENSG00000211947,False,IGHV3-21,NCBITaxon:9606,gene,340.0,True,243.0,0.002101827353428451,0.028642429843040943,4.057009486246161
ENSG00000153060,False,TEKT5,NCBITaxon:9606,gene,80.0,True,2392.0,0.0004945476125714003,0.0006303075251509574,1.1669353656362247
ENSG00000125845,False,BMP2,NCBITaxon:9606,gene,127.0,True,1945.0,0.000785094334957098,0.0010935769800229983,1.2448366201409335
ENSG00000172000,False,ZNF556,NCBITaxon:9606,gene,341.0,True,2608.0,0.002108009198585594,0.002833040737766241,1.1396129667020314
ENSG00000105697,False,HAMP,NCBITaxon:9606,gene,277.0,True,506.0,0.0017123711085284736,0.004775663614070824,2.391140078344528
ENSG00000161243,False,FBXO27,NCBITaxon:9606,gene,259.0,True,1736.0,0.0016010978956999085,0.0024021891016178945,1.2908735833098965
ENSG00000104892,False,KLC3,NCBITaxon:9606,gene,95.0,True,2099.0,0.0005872752899285378,0.0007847542939204689,1.2127830499180547
ENSG00000211640,False,IGLV6-57,NCBITaxon:9606,gene,314.0,True,221.0,0.0019410993793427462,0.015129482606003114,4.380826111209373
ENSG00000211651,False,IGLV1-44,NCBITaxon:9606,gene,659.0,True,70.0,0.00407383595855691,0.1987865911370543,9.721818055318147
ENSG00000211668,False,IGLV2-11,NCBITaxon:9606,gene,725.0,True,90.0,0.004481837738928315,0.33307833477148113,8.396116756193567
ENSG00000231437,False,LINC01750,NCBITaxon:9606,gene,275.0,True,1528.0,0.0017000074182141887,0.0026862292239881193,1.3552682499530964
ENSG00000133055,False,MYBPH,NCBITaxon:9606,gene,107.0,True,2631.0,0.0006614574318142479,0.0008341167266605836,1.137249619048595
ENSG00000135625,False,EGR4,NCBITaxon:9606,gene,151.0,True,1647.0,0.000933458618728518,0.001390052408452936,1.318676111692625
ENSG00000172995,False,ARPP21,NCBITaxon:9606,gene,207.0,True,1463.0,0.0012796419475284984,0.002032202135944941,1.3825548126525864
ENSG00000249307,False,LINC01088,NCBITaxon:9606,gene,181.0,True,1993.0,0.0011189139734427932,0.0015751282837905287,1.234657524938202
ENSG00000151962,False,RBM46,NCBITaxon:9606,gene,37.0,True,2169.0,0.00022872827081427266,0.00029049620156636473,1.2005144422559109
ENSG00000283982,False,RP11-495L19.1,NCBITaxon:9606,gene,47.0,True,2081.0,0.0002905467223856977,0.00037701046780813847,1.2165069385847547
ENSG00000185863,False,TMEM210,NCBITaxon:9606,gene,122.0,True,2348.0,0.0007541851091713855,0.0009885325409190043,1.1738346250973772
ENSG00000182667,False,NTM,NCBITaxon:9606,gene,104.0,True,627.0,0.0006429118963428204,0.0015079662046498918,2.118547252715704
ENSG00000246695,False,RASSF8-AS1,NCBITaxon:9606,gene,271.0,True,2705.0,0.0016752800375856186,0.0022041257834598464,1.1293117593400583
ENSG00000172551,False,MUCL1,NCBITaxon:9606,gene,76.0,True,2896.0,0.0004698202319428303,0.0005685125378632466,1.1108779387074326
ENSG00000211966,False,IGHV5-51,NCBITaxon:9606,gene,449.0,True,127.0,0.0027756484755569843,0.054708145458692264,6.651215132731511
ENSG00000134160,False,TRPM1,NCBITaxon:9606,gene,60.0,True,2565.0,0.00037091070942855026,0.00045732179396669394,1.144574873898144
ENSG00000259269,False,RP11-624L4.2,NCBITaxon:9606,gene,366.0,True,2479.0,0.0022625553275141563,0.003098186264783244,1.1565656912816764
ENSG00000205502,False,C2CD4B,NCBITaxon:9606,gene,118.0,True,416.0,0.0007294577285428155,0.0021878546020290914,2.6907277259258966
ENSG00000101438,False,SLC32A1,NCBITaxon:9606,gene,92.0,True,2405.0,0.0005687297544571103,0.0007291387824322615,1.1655075142172764
ENSG00000142611,False,PRDM16,NCBITaxon:9606,gene,98.0,True,1321.0,0.0006058208253999654,0.0009640067849824186,1.44183760651295
ENSG00000117600,False,PLPPR4,NCBITaxon:9606,gene,40.0,True,2685.0,0.00024727380628570015,0.00029666925717097587,1.1311931868804899
ENSG00000250361,False,GYPB,NCBITaxon:9606,gene,177.0,True,218.0,0.001094186592814223,0.0054697695330395155,4.389704502822935
ENSG00000150630,False,VEGFC,NCBITaxon:9606,gene,148.0,True,2746.0,0.0009149130832570906,0.0011613570029220394,1.125253984110596
ENSG00000172179,False,PRL,NCBITaxon:9606,gene,116.0,True,1600.0,0.0007170940382285304,0.0010627697130466502,1.3307853286808613
ENSG00000243649,False,CFB,NCBITaxon:9606,gene,187.0,True,2555.0,0.0011560050443856482,0.001513225070360342,1.1460114875416354
ENSG00000237541,False,HLA-DQA2,NCBITaxon:9606,gene,41289.0,True,164.0,0.25524220469325687,1.8400765602171274,5.3438189988335765
ENSG00000136274,False,NACAD,NCBITaxon:9606,gene,101.0,True,2638.0,0.0006243663608713929,0.0007847093525562218,1.136975812346351
ENSG00000172572,False,PDE3A,NCBITaxon:9606,gene,195.0,True,2212.0,0.0012054598056427882,0.0016491097181549484,1.1948993516502253
ENSG00000211934,False,IGHV1-2,NCBITaxon:9606,gene,347.0,True,269.0,0.0021451002695284486,0.009472225726565838,3.7407330187662726
ENSG00000235288,False,RP11-70C1.3,NCBITaxon:9606,gene,91.0,True,1922.0,0.0005625479092999678,0.0007724189594669595,1.248951267731113
ENSG00000124657,False,OR2B6,NCBITaxon:9606,gene,182.0,True,985.0,0.0011250958185999357,0.002112938264998885,1.6466185488874925
ENSG00000205867,False,KRTAP5-2,NCBITaxon:9606,gene,85.0,True,2371.0,0.0005254568383571128,0.0006735491810163002,1.1699702581195546
ENSG00000166148,False,AVPR1A,NCBITaxon:9606,gene,304.0,True,1203.0,0.0018792809277713212,0.003322321535814476,1.508485480157524
ENSG00000184304,False,PRKD1,NCBITaxon:9606,gene,57.0,True,2734.0,0.00035236517395712273,0.00042642579072522377,1.1258761306848568
ENSG00000211965,False,IGHV3-49,NCBITaxon:9606,gene,265.0,True,255.0,0.0016381889666427635,0.03470859145740273,3.920872596820428
ENSG00000264666,False,RP11-524F11.2,NCBITaxon:9606,gene,90.0,True,2882.0,0.0005563660641428254,0.0006796976258738216,1.1118568518720067
ENSG00000108700,False,CCL8,NCBITaxon:9606,gene,331.0,True,146.0,0.0020461907470141687,0.05529275984534622,5.909615385409517
ENSG00000076864,False,RAP1GAP,NCBITaxon:9606,gene,25.0,True,2944.0,0.0001545461289285626,0.00017925073315144244,1.1079325694199993
ENSG00000163554,False,SPTA1,NCBITaxon:9606,gene,77.0,True,2155.0,0.0004760020770999728,0.0006241436412533362,1.2029292002062062
ENSG00000117477,False,CCDC181,NCBITaxon:9606,gene,60.0,True,2136.0,0.00037091070942855026,0.0004820493274570472,1.2064623979565194
ENSG00000182795,False,C1orf116,NCBITaxon:9606,gene,132.0,True,1624.0,0.0008160035607428105,0.0012109832750998816,1.3235746979676397
